Open,High,Low,Close,Adj Close,Volume,Symbol
28522.09765625,28618.751953125,28110.185546875,28415.748046875,28415.748046875,14872527508.0,BTC-USD
28413.53125,28889.009765625,28174.251953125,28328.341796875,28328.341796875,12724128586.0,BTC-USD
28332.416015625,28892.474609375,28177.98828125,28719.806640625,28719.806640625,14448058195.0,BTC-USD
28732.8125,30104.0859375,28601.669921875,29682.94921875,29682.94921875,21536125230.0,BTC-USD
29683.380859375,30287.482421875,29481.751953125,29918.412109375,29918.412109375,11541146996.0,BTC-USD
29918.654296875,30199.43359375,29720.3125,29993.896484375,29993.896484375,10446520040.0,BTC-USD
30140.685546875,34370.4375,30097.828125,33086.234375,33086.234375,38363572311.0,BTC-USD
33077.3046875,35150.43359375,32880.76171875,33901.52734375,33901.52734375,44934999645.0,BTC-USD
33916.04296875,35133.7578125,33709.109375,34502.8203125,34502.8203125,25254318008.0,BTC-USD
34504.2890625,34832.91015625,33762.32421875,34156.6484375,34156.6484375,19427195376.0,BTC-USD
34156.5,34238.2109375,33416.88671875,33909.80078125,33909.80078125,16418032871.0,BTC-USD
33907.72265625,34399.390625,33874.8046875,34089.57421875,34089.57421875,10160330825.0,BTC-USD
34089.37109375,34743.26171875,33947.56640625,34538.48046875,34538.48046875,11160323986.0,BTC-USD
34531.7421875,34843.93359375,34110.97265625,34502.36328125,34502.36328125,17184860315.0,BTC-USD
34500.078125,34719.25390625,34083.30859375,34667.78125,34667.78125,15758270810.0,BTC-USD
34657.2734375,35527.9296875,34170.69140625,35437.25390625,35437.25390625,22446272005.0,BTC-USD
35441.578125,35919.84375,34401.57421875,34938.2421875,34938.2421875,20998158544.0,BTC-USD
34942.47265625,34942.47265625,34133.44140625,34732.32421875,34732.32421875,17158456701.0,BTC-USD
34736.32421875,35256.03125,34616.69140625,35082.1953125,35082.1953125,9561294264.0,BTC-USD
35090.01171875,35340.33984375,34594.2421875,35049.35546875,35049.35546875,12412743996.0,BTC-USD
35044.7890625,35286.02734375,34765.36328125,35037.37109375,35037.37109375,12693436420.0,BTC-USD
35047.79296875,35892.41796875,34545.81640625,35443.5625,35443.5625,18834737789.0,BTC-USD
35419.4765625,35994.41796875,35147.80078125,35655.27734375,35655.27734375,17295394918.0,BTC-USD
35633.6328125,37926.2578125,35592.1015625,36693.125,36693.125,37762672382.0,BTC-USD
36702.25,37493.80078125,36362.75390625,37313.96875,37313.96875,22711265155.0,BTC-USD
37310.0703125,37407.09375,36773.66796875,37138.05078125,37138.05078125,13924272142.0,BTC-USD
37133.9921875,37227.69140625,36779.1171875,37054.51953125,37054.51953125,11545715999.0,BTC-USD
37070.3046875,37405.1171875,36399.60546875,36502.35546875,36502.35546875,19057712790.0,BTC-USD
36491.7890625,36753.3515625,34948.5,35537.640625,35537.640625,23857403554.0,BTC-USD
35548.11328125,37964.89453125,35383.78125,37880.58203125,37880.58203125,27365821679.0,BTC-USD
37879.98046875,37934.625,35545.47265625,36154.76953125,36154.76953125,26007385366.0,BTC-USD
36164.82421875,36704.484375,35901.234375,36596.68359375,36596.68359375,22445028430.0,BTC-USD
36625.37109375,36839.28125,36233.3125,36585.703125,36585.703125,11886022717.0,BTC-USD
36585.765625,37509.35546875,36414.59765625,37386.546875,37386.546875,12915986553.0,BTC-USD
37374.07421875,37756.8203125,36882.53125,37476.95703125,37476.95703125,20888209068.0,BTC-USD
37469.16015625,37631.140625,35813.8125,35813.8125,35813.8125,25172163756.0,BTC-USD
35756.5546875,37856.98046875,35670.97265625,37432.33984375,37432.33984375,24397247860.0,BTC-USD
37420.43359375,37643.91796875,36923.86328125,37289.62109375,37289.62109375,14214948217.0,BTC-USD
37296.31640625,38415.33984375,37261.60546875,37720.28125,37720.28125,22922957823.0,BTC-USD
37721.4140625,37892.4296875,37617.41796875,37796.79296875,37796.79296875,9099571165.0,BTC-USD
37796.828125,37820.30078125,37162.75,37479.12109375,37479.12109375,13744796068.0,BTC-USD
37454.19140625,37559.35546875,36750.12890625,37254.16796875,37254.16796875,19002925720.0,BTC-USD
37247.9921875,38368.48046875,36891.08984375,37831.0859375,37831.0859375,21696137014.0,BTC-USD
37826.10546875,38366.11328125,37612.6328125,37858.4921875,37858.4921875,20728546658.0,BTC-USD
37861.1171875,38141.75390625,37531.140625,37712.74609375,37712.74609375,18115982627.0,BTC-USD
37718.0078125,38954.109375,37629.359375,38688.75,38688.75,23512784002.0,BTC-USD
38689.27734375,39678.9375,38652.59375,39476.33203125,39476.33203125,15534035612.0,BTC-USD
39472.20703125,40135.60546875,39298.1640625,39978.390625,39978.390625,15769696322.0,BTC-USD
39978.62890625,42371.75,39978.62890625,41980.09765625,41980.09765625,39856129827.0,BTC-USD
41986.265625,44408.6640625,41421.1484375,44080.6484375,44080.6484375,36312154535.0,BTC-USD
44080.0234375,44265.76953125,43478.08203125,43746.4453125,43746.4453125,29909761586.0,BTC-USD
43769.1328125,44042.58984375,42880.6484375,43292.6640625,43292.6640625,27635760671.0,BTC-USD
43293.13671875,44705.515625,43125.296875,44166.6015625,44166.6015625,24421116687.0,BTC-USD
44180.01953125,44361.2578125,43627.59765625,43725.984375,43725.984375,17368210171.0,BTC-USD
43728.3828125,44034.625,43593.28515625,43779.69921875,43779.69921875,13000481418.0,BTC-USD
43792.01953125,43808.375,40234.578125,41243.83203125,41243.83203125,40632672038.0,BTC-USD
41238.734375,42048.3046875,40667.5625,41450.22265625,41450.22265625,24779520132.0,BTC-USD
41468.46484375,43429.78125,40676.8671875,42890.7421875,42890.7421875,26797884674.0,BTC-USD
42884.26171875,43390.859375,41767.08984375,43023.97265625,43023.97265625,25578530178.0,BTC-USD
43028.25,43087.82421875,41692.96875,41929.7578125,41929.7578125,19639442462.0,BTC-USD
41937.7421875,42664.9453125,41723.11328125,42240.1171875,42240.1171875,14386729590.0,BTC-USD
42236.109375,42359.49609375,41274.54296875,41364.6640625,41364.6640625,16678702876.0,BTC-USD
41348.203125,42720.296875,40530.2578125,42623.5390625,42623.5390625,25224642008.0,BTC-USD
42641.51171875,43354.296875,41826.3359375,42270.52734375,42270.52734375,23171001281.0,BTC-USD
42261.30078125,44275.5859375,42223.81640625,43652.25,43652.25,27868908174.0,BTC-USD
43648.125,44240.66796875,43330.05078125,43869.15234375,43869.15234375,22452766169.0,BTC-USD
43868.98828125,44367.95703125,43441.96875,43997.90234375,43997.90234375,21028503216.0,BTC-USD
44012.19921875,44015.69921875,43351.35546875,43739.54296875,43739.54296875,13507796558.0,BTC-USD
43728.3671875,43945.5234375,42786.91796875,43016.1171875,43016.1171875,18830554085.0,BTC-USD
43010.57421875,43765.09375,42765.76953125,43613.140625,43613.140625,21115795370.0,BTC-USD
43599.84765625,43603.17578125,41676.48828125,42520.40234375,42520.40234375,30026850982.0,BTC-USD
42518.46875,43683.16015625,42167.58203125,43442.85546875,43442.85546875,25260941032.0,BTC-USD
43468.19921875,43804.78125,42318.55078125,42627.85546875,42627.85546875,22992093014.0,BTC-USD
42614.64453125,43124.32421875,41424.0625,42099.40234375,42099.40234375,26000021055.0,BTC-USD
42091.75390625,42584.125,41556.2265625,42156.90234375,42156.90234375,16013925945.0,BTC-USD
42152.09765625,42860.9375,41998.25390625,42265.1875,42265.1875,16397498810.0,BTC-USD
1196.713623046875,1203.475341796875,1192.8853759765625,1200.96484375,1200.96484375,2399674550.0,ETH-USD
1201.103271484375,1219.860595703125,1195.2149658203125,1214.6566162109375,1214.6566162109375,3765758498.0,ETH-USD
1214.7440185546875,1219.0953369140625,1207.4915771484375,1214.77880859375,1214.77880859375,3392972131.0,ETH-USD
1214.7186279296875,1264.8074951171875,1213.1688232421875,1256.526611328125,1256.526611328125,6404416893.0,ETH-USD
1256.484619140625,1258.571533203125,1245.173095703125,1250.4385986328125,1250.4385986328125,4001786456.0,ETH-USD
1250.458984375,1273.2203369140625,1240.947509765625,1269.3790283203125,1269.3790283203125,4977252792.0,ETH-USD
1269.4197998046875,1270.5982666015625,1262.2711181640625,1264.2703857421875,1264.2703857421875,2565213548.0,ETH-USD
1264.181884765625,1287.3594970703125,1260.226806640625,1287.3594970703125,1287.3594970703125,3495088905.0,ETH-USD
1287.4508056640625,1342.1441650390625,1286.6807861328125,1321.5389404296875,1321.5389404296875,7990438824.0,ETH-USD
1321.3955078125,1342.7572021484375,1318.5272216796875,1336.5860595703125,1336.5860595703125,5830173253.0,ETH-USD
1336.48681640625,1387.9327392578125,1323.5831298828125,1387.9327392578125,1387.9327392578125,6314904311.0,ETH-USD
1405.3514404296875,1432.28125,1378.422119140625,1417.9384765625,1417.9384765625,12230193038.0,ETH-USD
1417.9461669921875,1461.6727294921875,1404.02392578125,1451.6148681640625,1451.6148681640625,7684148212.0,ETH-USD
1451.428466796875,1563.7391357421875,1450.9884033203125,1550.7069091796875,1550.7069091796875,15444626014.0,ETH-USD
1550.7315673828125,1556.9508056640625,1520.893798828125,1552.4794921875,1552.4794921875,6774614499.0,ETH-USD
1552.519287109375,1594.039794921875,1529.5736083984375,1576.83349609375,1576.83349609375,8454485431.0,ETH-USD
1577.107421875,1594.0009765625,1553.3359375,1567.8460693359375,1567.8460693359375,7599462786.0,ETH-USD
1567.698974609375,1602.106689453125,1509.4228515625,1515.5069580078125,1515.5069580078125,10354880595.0,ETH-USD
1515.2496337890625,1557.9703369140625,1514.3800048828125,1552.5565185546875,1552.5565185546875,6432638856.0,ETH-USD
1552.3736572265625,1659.8857421875,1544.9178466796875,1659.754150390625,1659.754150390625,8528894754.0,ETH-USD
1659.7060546875,1674.1793212890625,1626.81298828125,1627.1181640625,1627.1181640625,8859250310.0,ETH-USD
1627.365966796875,1658.0234375,1612.085693359375,1628.382080078125,1628.382080078125,7517988734.0,ETH-USD
1628.55078125,1641.2181396484375,1607.903076171875,1628.2510986328125,1628.2510986328125,8264507375.0,ETH-USD
1627.8482666015625,1639.723876953125,1551.3897705078125,1556.604248046875,1556.604248046875,8180274691.0,ETH-USD
1556.8074951171875,1632.24169921875,1530.7978515625,1611.7110595703125,1611.7110595703125,10598973448.0,ETH-USD
1611.0809326171875,1626.1982421875,1586.59814453125,1603.10595703125,1603.10595703125,8395315241.0,ETH-USD
1603.080078125,1617.0008544921875,1565.2449951171875,1598.156494140625,1598.156494140625,8124465373.0,ETH-USD
1598.1253662109375,1604.7041015625,1565.39013671875,1572.43505859375,1572.43505859375,5803653357.0,ETH-USD
1572.6295166015625,1653.7249755859375,1568.98486328125,1646.1556396484375,1646.1556396484375,8801292300.0,ETH-USD
1646.147705078125,1646.651611328125,1546.6607666015625,1567.3265380859375,1567.3265380859375,9180418120.0,ETH-USD
1567.419921875,1598.517578125,1563.8043212890625,1586.535400390625,1586.535400390625,6585191019.0,ETH-USD
1586.4881591796875,1644.7275390625,1566.8572998046875,1641.792724609375,1641.792724609375,8116969489.0,ETH-USD
1641.365966796875,1704.4581298828125,1641.3226318359375,1643.2415771484375,1643.2415771484375,10558081069.0,ETH-USD
1642.9046630859375,1670.6968994140625,1634.223388671875,1664.74560546875,1664.74560546875,8169519805.0,ETH-USD
1664.4722900390625,1690.099609375,1648.189208984375,1667.0592041015625,1667.0592041015625,5843302512.0,ETH-USD
1667.16650390625,1671.770263671875,1616.391845703125,1631.6458740234375,1631.6458740234375,6926696531.0,ETH-USD
1631.645263671875,1653.7154541015625,1611.319091796875,1616.2470703125,1616.2470703125,6919871886.0,ETH-USD
1616.0096435546875,1673.7978515625,1614.863037109375,1672.0035400390625,1672.0035400390625,8030277434.0,ETH-USD
1671.9052734375,1688.5272216796875,1635.2650146484375,1650.716796875,1650.716796875,7806089579.0,ETH-USD
1651.082275390625,1655.23486328125,1537.1822509765625,1546.438232421875,1546.438232421875,10524969124.0,ETH-USD
1546.5965576171875,1553.32568359375,1504.83447265625,1514.869140625,1514.869140625,8397387897.0,ETH-USD
1514.94189453125,1541.334716796875,1510.14697265625,1539.9267578125,1539.9267578125,5064007416.0,ETH-USD
1539.7760009765625,1545.55419921875,1501.4620361328125,1515.03369140625,1515.03369140625,5319698775.0,ETH-USD
1514.9169921875,1524.7314453125,1470.02392578125,1507.1658935546875,1507.1658935546875,9363855114.0,ETH-USD
1506.9920654296875,1562.0343017578125,1497.1944580078125,1556.8751220703125,1556.8751220703125,9249575045.0,ETH-USD
1556.76513671875,1674.289794921875,1545.689697265625,1673.7459716796875,1673.7459716796875,10015035156.0,ETH-USD
1673.867431640625,1732.8011474609375,1638.1455078125,1640.067626953125,1640.067626953125,12704861676.0,ETH-USD
1640.2801513671875,1716.7818603515625,1636.173828125,1694.7833251953125,1694.7833251953125,9802443159.0,ETH-USD
1694.7418212890625,1705.30908203125,1683.670166015625,1691.8194580078125,1691.8194580078125,5491437195.0,ETH-USD
1691.68017578125,1718.9476318359375,1673.9066162109375,1681.4361572265625,1681.4361572265625,6959144003.0,ETH-USD
1682.3370361328125,1716.4893798828125,1659.2950439453125,1702.6751708984375,1702.6751708984375,7703604237.0,ETH-USD
1702.7978515625,1714.28564453125,1642.396728515625,1658.036376953125,1658.036376953125,8721608198.0,ETH-USD
1658.1409912109375,1663.996826171875,1604.8033447265625,1643.231689453125,1643.231689453125,9189387004.0,ETH-USD
1643.298583984375,1674.6015625,1632.566162109375,1651.0738525390625,1651.0738525390625,9013236167.0,ETH-USD
1650.8951416015625,1661.09130859375,1583.1478271484375,1608.3731689453125,1608.3731689453125,8909129423.0,ETH-USD
1608.6583251953125,1608.8651123046875,1567.6317138671875,1594.9149169921875,1594.9149169921875,5657686235.0,ETH-USD
1594.7611083984375,1645.2734375,1590.39306640625,1640.817138671875,1640.817138671875,5727967432.0,ETH-USD
1640.763671875,1662.57568359375,1615.387939453125,1634.326416015625,1634.326416015625,7239824677.0,ETH-USD
1634.50244140625,1644.435791015625,1602.4281005859375,1605.8951416015625,1605.8951416015625,6323676957.0,ETH-USD
1606.0404052734375,1663.4337158203125,1601.548583984375,1663.4337158203125,1663.4337158203125,7701847224.0,ETH-USD
1663.549072265625,1672.0511474609375,1622.5999755859375,1647.3193359375,1647.3193359375,7080950926.0,ETH-USD
1647.5577392578125,1648.475341796875,1552.4515380859375,1569.1676025390625,1569.1676025390625,9922240199.0,ETH-USD
1569.278076171875,1575.63720703125,1551.73681640625,1566.9239501953125,1566.9239501953125,4389045367.0,ETH-USD
1567.1793212890625,1584.2088623046875,1559.9541015625,1564.46875,1564.46875,5020886238.0,ETH-USD
1564.3831787109375,1579.456298828125,1557.363525390625,1567.398681640625,1567.398681640625,5245153345.0,ETH-USD
1567.4246826171875,1579.1622314453125,1543.1275634765625,1561.93310546875,1561.93310546875,6854058349.0,ETH-USD
1561.9779052734375,1568.17529296875,1534.0882568359375,1534.0882568359375,1534.0882568359375,7130327525.0,ETH-USD
1534.0316162109375,1544.1083984375,1423.2647705078125,1438.6607666015625,1438.6607666015625,9457897583.0,ETH-USD
1438.7601318359375,1438.7601318359375,1378.525390625,1429.1580810546875,1429.1580810546875,12665194936.0,ETH-USD
1429.100830078125,1484.136962890625,1428.72314453125,1482.61669921875,1482.61669921875,14917080154.0,ETH-USD
1482.431884765625,1607.152587890625,1461.6109619140625,1590.29296875,1590.29296875,11480965122.0,ETH-USD
1590.8311767578125,1699.9117431640625,1572.07470703125,1680.3089599609375,1680.3089599609375,15711468959.0,ETH-USD
1680.2952880859375,1779.9178466796875,1665.90234375,1703.507080078125,1703.507080078125,16159781303.0,ETH-USD
1705.18994140625,1721.0792236328125,1616.63037109375,1656.1805419921875,1656.1805419921875,12715339905.0,ETH-USD
1656.33203125,1693.1392822265625,1639.26171875,1677.2154541015625,1677.2154541015625,9364980166.0,ETH-USD
1677.2967529296875,1799.343994140625,1667.1318359375,1792.485107421875,1792.485107421875,12467445117.0,ETH-USD
1793.5924072265625,1840.3575439453125,1751.2628173828125,1761.65966796875,1761.65966796875,10317822213.0,ETH-USD
1762.9632568359375,1843.8441162109375,1762.9632568359375,1785.5765380859375,1785.5765380859375,9170565472.0,ETH-USD
1785.416259765625,1807.7252197265625,1728.103759765625,1735.3212890625,1735.3212890625,10978325507.0,ETH-USD
1735.617919921875,1836.28857421875,1725.00732421875,1806.7607421875,1806.7607421875,10758627746.0,ETH-USD
1804.95703125,1821.458251953125,1717.76513671875,1737.717041015625,1737.717041015625,12484103560.0,ETH-USD
1737.140869140625,1853.8880615234375,1732.524658203125,1816.4051513671875,1816.4051513671875,11012966854.0,ETH-USD
1815.81982421875,1819.935302734375,1730.3494873046875,1752.0447998046875,1752.0447998046875,10913669383.0,ETH-USD
1751.469482421875,1762.674560546875,1716.6519775390625,1743.7647705078125,1743.7647705078125,6614309912.0,ETH-USD
1743.8421630859375,1797.8802490234375,1741.182861328125,1775.6767578125,1775.6767578125,6990313307.0,ETH-USD
1775.4813232421875,1781.3792724609375,1690.5166015625,1715.4608154296875,1715.4608154296875,8585750760.0,ETH-USD
1715.327392578125,1791.1109619140625,1702.564697265625,1772.78564453125,1772.78564453125,8346890042.0,ETH-USD
1772.89990234375,1825.6009521484375,1772.89990234375,1793.0018310546875,1793.0018310546875,9136176952.0,ETH-USD
1793.345947265625,1827.2802734375,1766.2489013671875,1792.7371826171875,1792.7371826171875,9724496987.0,ETH-USD
1793.6201171875,1844.6773681640625,1783.1422119140625,1822.0220947265625,1822.0220947265625,9149379763.0,ETH-USD
1821.704345703125,1840.173095703125,1811.1185302734375,1813.860595703125,1813.860595703125,5556443606.0,ETH-USD
1821.192138671875,1824.328857421875,1774.8724365234375,1795.7081298828125,1795.7081298828125,6199721188.0,ETH-USD
1794.9224853515625,1839.1578369140625,1765.5189208984375,1810.297119140625,1810.297119140625,9643826401.0,ETH-USD
1810.14208984375,1886.5946044921875,1802.9554443359375,1871.005126953125,1871.005126953125,10398322335.0,ETH-USD
1870.965087890625,1937.49755859375,1865.94189453125,1909.114013671875,1909.114013671875,10319231689.0,ETH-USD
1909.1435546875,1909.271728515625,1857.0850830078125,1872.922607421875,1872.922607421875,8263191830.0,ETH-USD
1872.734130859375,1882.2991943359375,1845.993896484375,1865.6361083984375,1865.6361083984375,8356130492.0,ETH-USD
1864.6790771484375,1879.1077880859375,1848.87548828125,1849.4981689453125,1849.4981689453125,5016362733.0,ETH-USD
1849.6722412109375,1873.057373046875,1828.7000732421875,1859.3878173828125,1859.3878173828125,6361497715.0,ETH-USD
1859.7412109375,1917.3001708984375,1848.1641845703125,1911.20751953125,1911.20751953125,8380134275.0,ETH-USD
1911.3758544921875,1936.728271484375,1886.5341796875,1892.189697265625,1892.189697265625,8877222956.0,ETH-USD
1891.94970703125,1929.8812255859375,1860.036865234375,1920.68212890625,1920.68212890625,11010714187.0,ETH-USD
1917.6983642578125,2022.150146484375,1901.8603515625,2012.6346435546875,2012.6346435546875,12546950499.0,ETH-USD
2013.9306640625,2126.316650390625,2011.5032958984375,2101.635498046875,2101.635498046875,16298099411.0,ETH-USD
2101.616455078125,2111.075439453125,2076.5107421875,2092.466796875,2092.466796875,8036468153.0,ETH-USD
2092.281005859375,2137.445068359375,2076.83203125,2120.005859375,2120.005859375,7898126856.0,ETH-USD
2120.001220703125,2120.113525390625,2063.03857421875,2076.242919921875,2076.242919921875,9648882546.0,ETH-USD
2075.855224609375,2121.531494140625,2057.65380859375,2104.537353515625,2104.537353515625,9134015143.0,ETH-USD
2103.9462890625,2104.857177734375,1928.5828857421875,1936.4034423828125,1936.4034423828125,13779745451.0,ETH-USD
1936.41796875,1979.5733642578125,1918.1328125,1943.09765625,1943.09765625,11324135406.0,ETH-USD
1943.409912109375,1955.649169921875,1827.7889404296875,1849.9998779296875,1849.9998779296875,12044274581.0,ETH-USD
1849.2864990234375,1886.7816162109375,1845.8492431640625,1874.2286376953125,1874.2286376953125,6970642726.0,ETH-USD
1874.1715087890625,1882.229736328125,1838.992431640625,1862.06201171875,1862.06201171875,6607451862.0,ETH-USD
1862.0853271484375,1888.1937255859375,1811.7921142578125,1842.7574462890625,1842.7574462890625,8438191338.0,ETH-USD
1842.204345703125,1877.4849853515625,1805.3228759765625,1866.753662109375,1866.753662109375,8677255481.0,ETH-USD
1866.14892578125,1962.567626953125,1792.4638671875,1866.564208984375,1866.564208984375,14356524696.0,ETH-USD
1866.6932373046875,1936.9451904296875,1863.14794921875,1908.786376953125,1908.786376953125,14008145806.0,ETH-USD
1909.2730712890625,1923.19921875,1876.2918701171875,1892.5128173828125,1892.5128173828125,7691759733.0,ETH-USD
1892.5650634765625,1916.9737548828125,1887.990478515625,1908.9169921875,1908.9169921875,4796651246.0,ETH-USD
1908.7413330078125,1938.41796875,1876.92431640625,1876.92431640625,1876.92431640625,6539641957.0,ETH-USD
1868.89111328125,1886.2064208984375,1809.1932373046875,1831.954833984375,1831.954833984375,8625783201.0,ETH-USD
1831.7265625,1879.759521484375,1824.3270263671875,1870.789306640625,1870.789306640625,7536785767.0,ETH-USD
1870.6871337890625,1915.504150390625,1845.871826171875,1904.65185546875,1904.65185546875,8306390869.0,ETH-USD
1905.1689453125,1915.8717041015625,1868.6297607421875,1877.7041015625,1877.7041015625,6578438233.0,ETH-USD
1877.8331298828125,1998.41357421875,1876.9466552734375,1995.0609130859375,1995.0609130859375,9498261360.0,ETH-USD
1995.4791259765625,2017.5594482421875,1870.6055908203125,1900.2218017578125,1900.2218017578125,9623243037.0,ETH-USD
1899.9176025390625,1933.9984130859375,1873.076416015625,1873.076416015625,1873.076416015625,6883942236.0,ETH-USD
1872.47509765625,1886.162109375,1818.4505615234375,1849.042724609375,1849.042724609375,9895102899.0,ETH-USD
1849.06103515625,1860.66748046875,1832.906982421875,1848.6031494140625,1848.6031494140625,6129516088.0,ETH-USD
1848.2135009765625,1886.80029296875,1795.6688232421875,1842.4014892578125,1842.4014892578125,9945549603.0,ETH-USD
1842.4920654296875,1842.4920654296875,1774.132568359375,1796.4906005859375,1796.4906005859375,8353828312.0,ETH-USD
1795.1766357421875,1812.4249267578125,1742.40380859375,1808.019775390625,1808.019775390625,9047198660.0,ETH-USD
1808.375,1816.0584716796875,1788.4755859375,1796.1148681640625,1796.1148681640625,4647630864.0,ETH-USD
1796.10791015625,1823.49072265625,1793.228759765625,1800.5009765625,1800.5009765625,4711210241.0,ETH-USD
1800.3712158203125,1845.6954345703125,1787.536376953125,1817.5499267578125,1817.5499267578125,6748889346.0,ETH-USD
1816.82421875,1830.3515625,1797.84375,1824.1214599609375,1824.1214599609375,5595959668.0,ETH-USD
1824.068359375,1835.5545654296875,1786.6719970703125,1821.859619140625,1821.859619140625,6352161579.0,ETH-USD
1822.0682373046875,1831.4503173828125,1774.195068359375,1801.728515625,1801.728515625,5673124255.0,ETH-USD
1800.994384765625,1826.1942138671875,1797.4344482421875,1812.5894775390625,1812.5894775390625,4796110259.0,ETH-USD
1812.76611328125,1829.0096435546875,1808.0467529296875,1820.47802734375,1820.47802734375,2951655969.0,ETH-USD
1820.1380615234375,1827.9219970703125,1799.9468994140625,1804.5313720703125,1804.5313720703125,3386768865.0,ETH-USD
1804.8419189453125,1826.696533203125,1793.2239990234375,1817.5347900390625,1817.5347900390625,4534841049.0,ETH-USD
1817.7811279296875,1869.343994140625,1816.2879638671875,1854.380615234375,1854.380615234375,6820047160.0,ETH-USD
1854.2996826171875,1854.2996826171875,1780.925537109375,1800.0999755859375,1800.0999755859375,7101647419.0,ETH-USD
1799.84521484375,1815.9947509765625,1763.3651123046875,1805.9537353515625,1805.9537353515625,6321689859.0,ETH-USD
1805.7254638671875,1837.8658447265625,1798.406005859375,1828.689697265625,1828.689697265625,5451414258.0,ETH-USD
1828.57568359375,1836.1845703125,1817.4920654296875,1831.1182861328125,1831.1182861328125,3216737652.0,ETH-USD
1831.0986328125,1915.7232666015625,1825.46728515625,1910.9141845703125,1910.9141845703125,6359610561.0,ETH-USD
1909.2974853515625,1926.4217529296875,1879.0775146484375,1893.078125,1893.078125,5884674572.0,ETH-USD
1893.0931396484375,1916.574951171875,1883.9346923828125,1901.026611328125,1901.026611328125,5363439784.0,ETH-USD
1901.0982666015625,1907.035400390625,1852.0947265625,1874.1304931640625,1874.1304931640625,5984512548.0,ETH-USD
1873.9146728515625,1887.705322265625,1846.2274169921875,1862.201416015625,1862.201416015625,5640027197.0,ETH-USD
1862.4237060546875,1910.2784423828125,1851.9647216796875,1907.256591796875,1907.256591796875,6097746022.0,ETH-USD
1907.4207763671875,1908.822265625,1885.4854736328125,1892.4124755859375,1892.4124755859375,3472274607.0,ETH-USD
1892.398193359375,1912.2056884765625,1885.65185546875,1890.5135498046875,1890.5135498046875,3747042696.0,ETH-USD
1890.4176025390625,1890.6405029296875,1780.2115478515625,1811.828369140625,1811.828369140625,9246593033.0,ETH-USD
1810.5814208984375,1896.22265625,1801.4052734375,1884.494873046875,1884.494873046875,8704411776.0,ETH-USD
1884.3729248046875,1893.80908203125,1822.3031005859375,1832.39599609375,1832.39599609375,7919894455.0,ETH-USD
1832.5135498046875,1861.1361083984375,1830.1650390625,1846.3018798828125,1846.3018798828125,4536041931.0,ETH-USD
1846.077880859375,1854.824951171875,1828.5445556640625,1840.2252197265625,1840.2252197265625,4610831509.0,ETH-USD
1840.3919677734375,1844.78564453125,1721.443115234375,1752.384765625,1752.384765625,10788500406.0,ETH-USD
1752.527587890625,1776.84716796875,1741.1104736328125,1753.415283203125,1753.415283203125,4559112981.0,ETH-USD
1753.075439453125,1757.6597900390625,1722.9063720703125,1742.5286865234375,1742.5286865234375,6031384958.0,ETH-USD
1742.39013671875,1761.9554443359375,1727.7498779296875,1739.03759765625,1739.03759765625,6214125203.0,ETH-USD
1739.2501220703125,1749.1632080078125,1637.187744140625,1650.519287109375,1650.519287109375,7462905534.0,ETH-USD
1650.4981689453125,1676.4066162109375,1624.1383056640625,1665.519775390625,1665.519775390625,7328564880.0,ETH-USD
1665.41064453125,1727.28955078125,1653.1708984375,1716.6688232421875,1716.6688232421875,6281023479.0,ETH-USD
1716.6717529296875,1766.76318359375,1714.15087890625,1727.2041015625,1727.2041015625,4875187477.0,ETH-USD
1727.1937255859375,1746.5091552734375,1718.1114501953125,1720.5775146484375,1720.5775146484375,3820038842.0,ETH-USD
1720.50537109375,1745.1346435546875,1705.8134765625,1737.659423828125,1737.659423828125,5210480121.0,ETH-USD
1736.8797607421875,1793.31396484375,1715.342529296875,1792.1199951171875,1792.1199951171875,7171072578.0,ETH-USD
1791.9949951171875,1898.6689453125,1788.4892578125,1891.0072021484375,1891.0072021484375,11731457711.0,ETH-USD
1889.79443359375,1932.0655517578125,1867.8765869140625,1872.9429931640625,1872.9429931640625,8477657143.0,ETH-USD
1872.540771484375,1932.5316162109375,1865.1920166015625,1892.862060546875,1892.862060546875,8290615074.0,ETH-USD
1893.77197265625,1905.2274169921875,1867.8115234375,1876.0596923828125,1876.0596923828125,5026191704.0,ETH-USD
1875.84912109375,1929.0791015625,1870.85009765625,1900.506103515625,1900.506103515625,6937581709.0,ETH-USD
1900.05029296875,1905.3604736328125,1840.215087890625,1859.432861328125,1859.432861328125,8619702292.0,ETH-USD
1859.34619140625,1911.3111572265625,1856.83837890625,1889.703369140625,1889.703369140625,7686042202.0,ETH-USD
1889.906494140625,1890.208984375,1822.102783203125,1827.97119140625,1827.97119140625,7135265016.0,ETH-USD
1828.059326171875,1876.5302734375,1828.059326171875,1852.227294921875,1852.227294921875,5677228612.0,ETH-USD
1852.0084228515625,1945.2742919921875,1831.281005859375,1933.18896484375,1933.18896484375,12895131248.0,ETH-USD
1933.3238525390625,1942.7015380859375,1910.8486328125,1924.56591796875,1924.56591796875,5136809625.0,ETH-USD
1924.4481201171875,1958.1607666015625,1895.906982421875,1937.4383544921875,1937.4383544921875,6343966490.0,ETH-USD
1937.8837890625,1974.7750244140625,1934.6888427734375,1955.38916015625,1955.38916015625,7858509087.0,ETH-USD
